Session,Channel,Threshold,Model,TP,FP,FN,Precision,Recall,F1,Mean_Latency,Num_Spikes,Num_Ripples
2025-09-24_10-24-40,30,0.3,CNN1D_4,14,9,78,0.6086956521739131,0.15217391304347827,0.24347826086956523,25.478571428572,24,92
2025-09-24_10-24-40,30,0.3,CNN1D_5,35,93,57,0.2734375,0.3804347826086957,0.31818181818181823,19.078095238095322,133,92
2025-09-24_10-24-40,30,0.3,CNN2D_1,28,12,64,0.7,0.30434782608695654,0.42424242424242425,19.5488095238058,39,92
2025-09-24_10-24-40,30,0.3,CNN2D_2,35,102,57,0.25547445255474455,0.3804347826086957,0.3056768558951965,17.25142857143531,143,92
2025-09-24_10-24-40,30,0.3,CNN2D_3,9,27,83,0.25,0.09782608695652174,0.140625,13.899999999992865,38,92
2025-09-24_10-24-40,30,0.3,CNN2D_4,3,6,89,0.3333333333333333,0.03260869565217391,0.05940594059405941,13.600000000001879,9,92
2025-09-24_10-24-40,30,0.3,CNN2D_5,14,14,78,0.5,0.15217391304347827,0.23333333333333334,12.454761904754767,29,92
2025-09-24_10-24-40,30,0.3,LSTM_1,11,5,81,0.6875,0.11956521739130435,0.20370370370370372,38.52727272725513,16,92
2025-09-24_10-24-40,30,0.3,LSTM_2,18,61,74,0.22784810126582278,0.1956521739130435,0.2105263157894737,29.888888888887678,105,92
2025-09-24_10-24-40,30,0.3,LSTM_3,29,41,63,0.4142857142857143,0.31521739130434784,0.3580246913580247,34.928735632179176,115,92
2025-09-24_10-24-40,30,0.3,LSTM_4,32,42,60,0.43243243243243246,0.34782608695652173,0.38554216867469876,31.25104166666238,109,92
2025-09-24_10-24-40,30,0.3,LSTM_5,26,8,66,0.7647058823529411,0.2826086956521739,0.4126984126984127,27.062820512820824,35,92
2025-09-24_10-24-40,30,0.3,SVM_1,51,261,41,0.16346153846153846,0.5543478260869565,0.2524752475247525,23.014379084974216,755,92
2025-09-24_10-24-40,30,0.3,SVM_2,59,396,33,0.12967032967032968,0.6413043478260869,0.2157221206581353,23.097740112991918,1082,92
2025-09-24_10-24-40,30,0.3,SVM_3,50,356,42,0.12315270935960591,0.5434782608695652,0.20080321285140565,28.4619999999982,663,92
2025-09-24_10-24-40,30,0.3,SVM_4,60,463,32,0.1147227533460803,0.6521739130434783,0.1951219512195122,22.150555555553314,1211,92
2025-09-24_10-24-40,30,0.3,SVM_5,62,465,30,0.11764705882352941,0.6739130434782609,0.20032310177705978,23.42043010752529,1248,92
2025-09-24_10-24-40,30,0.3,XGBOOST_1,47,120,45,0.281437125748503,0.5108695652173914,0.36293436293436293,22.080851063829677,179,92
2025-09-24_10-24-40,30,0.3,XGBOOST_2,71,472,21,0.13075506445672191,0.7717391304347826,0.22362204724409449,15.560563380285561,604,92
2025-09-24_10-24-40,30,0.3,XGBOOST_3,65,314,27,0.17150395778364116,0.7065217391304348,0.2760084925690021,16.18461538462286,422,92
2025-09-24_10-24-40,30,0.3,XGBOOST_4,73,478,19,0.132486388384755,0.7934782608695652,0.2270606531881804,15.594063926946385,623,92
2025-09-24_10-24-40,30,0.3,XGBOOST_5,64,294,28,0.1787709497206704,0.6956521739130435,0.28444444444444444,14.67812500000393,399,92
2025-09-24_11-34-51,30,0.3,CNN1D_1,54,120,17,0.3103448275862069,0.7605633802816901,0.4408163265306122,23.1024691358021,191,71
2025-09-24_11-34-51,30,0.3,CNN1D_2,13,1,58,0.9285714285714286,0.18309859154929578,0.3058823529411765,19.097435897438135,14,71
2025-09-24_11-34-51,30,0.3,CNN1D_3,23,11,48,0.6764705882352942,0.323943661971831,0.43809523809523815,25.45507246376471,34,71
2025-09-24_11-34-51,30,0.3,CNN1D_4,27,10,44,0.7297297297297297,0.38028169014084506,0.5,24.40740740740941,38,71
2025-09-24_11-34-51,30,0.3,CNN1D_5,36,85,35,0.2975206611570248,0.5070422535211268,0.375,17.59907407407455,129,71
2025-09-24_11-34-51,30,0.3,CNN2D_1,16,4,55,0.8,0.22535211267605634,0.3516483516483517,16.622916666674087,20,71
2025-09-24_11-34-51,30,0.3,CNN2D_2,26,56,45,0.3170731707317073,0.36619718309859156,0.33986928104575165,20.860256410259712,84,71
2025-09-24_11-34-51,30,0.3,CNN2D_3,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.3,CNN2D_4,0,4,71,0.0,0.0,0.0,,4,71
2025-09-24_11-34-51,30,0.3,CNN2D_5,1,2,70,0.3333333333333333,0.014084507042253521,0.027027027027027032,8.633333333331393,4,71
2025-09-24_11-34-51,30,0.3,LSTM_1,16,2,55,0.8888888888888888,0.22535211267605634,0.35955056179775285,31.835416666673584,21,71
2025-09-24_11-34-51,30,0.3,LSTM_2,39,73,32,0.3482142857142857,0.5492957746478874,0.42622950819672134,27.66153846153682,173,71
2025-09-24_11-34-51,30,0.3,LSTM_3,42,62,29,0.40384615384615385,0.5915492957746479,0.48000000000000004,29.300793650795587,175,71
2025-09-24_11-34-51,30,0.3,LSTM_4,46,104,25,0.30666666666666664,0.647887323943662,0.416289592760181,27.644927536231595,239,71
2025-09-24_11-34-51,30,0.3,LSTM_5,43,28,28,0.6056338028169014,0.6056338028169014,0.6056338028169014,18.21550387597038,78,71
2025-09-24_11-34-51,30,0.3,SVM_1,23,73,48,0.23958333333333334,0.323943661971831,0.2754491017964072,22.137681159420403,189,71
2025-09-24_11-34-51,30,0.3,SVM_2,27,102,44,0.20930232558139536,0.38028169014084506,0.27,25.582716049386423,244,71
2025-09-24_11-34-51,30,0.3,SVM_3,34,162,37,0.17346938775510204,0.4788732394366197,0.25468164794007486,31.394117647058504,274,71
2025-09-24_11-34-51,30,0.3,SVM_4,28,124,43,0.18421052631578946,0.39436619718309857,0.25112107623318386,25.507142857144263,299,71
2025-09-24_11-34-51,30,0.3,SVM_5,29,130,42,0.18238993710691823,0.4084507042253521,0.25217391304347825,24.644827586207853,323,71
2025-09-24_11-34-51,30,0.3,XGBOOST_1,30,80,41,0.2727272727272727,0.4225352112676056,0.3314917127071823,21.82777777777755,114,71
2025-09-24_11-34-51,30,0.3,XGBOOST_2,57,291,14,0.16379310344827586,0.8028169014084507,0.2720763723150358,21.190058479534617,392,71
2025-09-24_11-34-51,30,0.3,XGBOOST_3,51,197,20,0.2056451612903226,0.7183098591549296,0.31974921630094044,21.637908496733445,273,71
2025-09-24_11-34-51,30,0.3,XGBOOST_4,57,290,14,0.1642651296829971,0.8028169014084507,0.2727272727272727,20.898830409360208,388,71
2025-09-24_11-34-51,30,0.3,XGBOOST_5,50,198,21,0.20161290322580644,0.704225352112676,0.3134796238244514,24.077333333335936,278,71
2025-09-24_14-22-55,25,0.3,CNN1D_1,255,18,9,0.9340659340659341,0.9659090909090909,0.9497206703910613,10.033856209151743,330,264
2025-09-24_14-22-55,25,0.3,CNN1D_2,206,0,58,1.0,0.7803030303030303,0.876595744680851,7.9440129449855625,210,264
2025-09-24_14-22-55,25,0.3,CNN1D_3,200,15,64,0.9302325581395349,0.7575757575757576,0.8350730688935281,2.949666666666874,218,264
2025-09-24_14-22-55,25,0.3,CNN1D_4,158,5,106,0.9693251533742331,0.5984848484848485,0.7400468384074942,5.06329113924222,166,264
2025-09-24_14-22-55,25,0.3,CNN1D_5,170,5,94,0.9714285714285714,0.6439393939393939,0.7744874715261959,6.56803921568493,186,264
2025-09-24_14-22-55,25,0.3,CNN2D_1,95,2,169,0.979381443298969,0.35984848484848486,0.5263157894736842,11.706666666668422,98,264
2025-09-24_14-22-55,25,0.3,CNN2D_2,74,2,190,0.9736842105263158,0.2803030303030303,0.4352941176470588,33.377027027032575,81,264
2025-09-24_14-22-55,25,0.3,CNN2D_3,51,2,213,0.9622641509433962,0.19318181818181818,0.32176656151419564,13.203267973858814,53,264
2025-09-24_14-22-55,25,0.3,CNN2D_4,175,0,89,1.0,0.6628787878787878,0.7972665148063781,14.06838095238289,175,264
2025-09-24_14-22-55,25,0.3,CNN2D_5,156,3,108,0.9811320754716981,0.5909090909090909,0.7375886524822695,9.203205128204832,165,264
2025-09-24_14-22-55,25,0.3,LSTM_1,52,3,212,0.9454545454545454,0.19696969696969696,0.32601880877742945,44.17884615384568,83,264
2025-09-24_14-22-55,25,0.3,LSTM_2,106,3,158,0.9724770642201835,0.4015151515151515,0.5683646112600536,38.63679245283271,203,264
2025-09-24_14-22-55,25,0.3,LSTM_3,85,0,179,1.0,0.32196969696969696,0.48710601719197705,55.85137254902229,176,264
2025-09-24_14-22-55,25,0.3,LSTM_4,102,0,162,1.0,0.38636363636363635,0.5573770491803279,52.4169934640563,196,264
2025-09-24_14-22-55,25,0.3,LSTM_5,53,0,211,1.0,0.20075757575757575,0.334384858044164,34.85911949685697,63,264
2025-09-24_14-22-55,25,0.3,SVM_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.3,SVM_2,4,0,260,1.0,0.015151515151515152,0.02985074626865672,84.44999999998436,16,264
2025-09-24_14-22-55,25,0.3,SVM_3,41,6,223,0.8723404255319149,0.1553030303030303,0.26366559485530544,61.24471544715668,80,264
2025-09-24_14-22-55,25,0.3,SVM_4,8,0,256,1.0,0.030303030303030304,0.05882352941176471,73.74166666667861,19,264
2025-09-24_14-22-55,25,0.3,SVM_5,10,0,254,1.0,0.03787878787878788,0.07299270072992702,73.97333333334318,25,264
2025-09-24_14-22-55,25,0.3,XGBOOST_1,115,0,149,1.0,0.4356060606060606,0.6068601583113457,23.437971014492607,139,264
2025-09-24_14-22-55,25,0.3,XGBOOST_2,215,79,49,0.7312925170068028,0.8143939393939394,0.7706093189964158,13.925426356591554,411,264
2025-09-24_14-22-55,25,0.3,XGBOOST_3,192,45,72,0.810126582278481,0.7272727272727273,0.7664670658682634,16.928472222223085,313,264
2025-09-24_14-22-55,25,0.3,XGBOOST_4,213,76,51,0.7370242214532872,0.8068181818181818,0.7703435804701627,14.416901408452365,403,264
2025-09-24_14-22-55,25,0.3,XGBOOST_5,203,57,61,0.7807692307692308,0.7689393939393939,0.7748091603053435,15.442528735633912,339,264
2025-09-24_15-13-10,14,0.3,CNN1D_1,51,4,33,0.9272727272727272,0.6071428571428571,0.7338129496402876,23.237254901963308,59,84
2025-09-24_15-13-10,14,0.3,CNN1D_2,37,0,47,1.0,0.44047619047619047,0.6115702479338843,18.854054054055588,37,84
2025-09-24_15-13-10,14,0.3,CNN1D_3,54,2,30,0.9642857142857143,0.6428571428571429,0.7714285714285715,6.765432098765531,56,84
2025-09-24_15-13-10,14,0.3,CNN1D_4,33,2,51,0.9428571428571428,0.39285714285714285,0.5546218487394958,17.904040404040174,35,84
2025-09-24_15-13-10,14,0.3,CNN1D_5,47,5,37,0.9038461538461539,0.5595238095238095,0.6911764705882352,14.647517730497597,52,84
2025-09-24_15-13-10,14,0.3,CNN2D_1,35,3,49,0.9210526315789473,0.4166666666666667,0.5737704918032787,7.268571428571139,38,84
2025-09-24_15-13-10,14,0.3,CNN2D_2,50,7,34,0.8771929824561403,0.5952380952380952,0.7092198581560283,30.380666666664688,58,84
2025-09-24_15-13-10,14,0.3,CNN2D_3,18,0,66,1.0,0.21428571428571427,0.35294117647058826,9.990740740740888,19,84
2025-09-24_15-13-10,14,0.3,CNN2D_4,20,0,64,1.0,0.23809523809523808,0.3846153846153846,21.021666666666626,20,84
2025-09-24_15-13-10,14,0.3,CNN2D_5,32,1,52,0.9696969696969697,0.38095238095238093,0.547008547008547,11.601041666667477,33,84
2025-09-24_15-13-10,14,0.3,LSTM_1,36,2,48,0.9473684210526315,0.42857142857142855,0.5901639344262295,36.13611111111332,59,84
2025-09-24_15-13-10,14,0.3,LSTM_2,25,1,59,0.9615384615384616,0.2976190476190476,0.45454545454545453,37.58000000000262,47,84
2025-09-24_15-13-10,14,0.3,LSTM_3,35,1,49,0.9722222222222222,0.4166666666666667,0.5833333333333334,32.087619047621466,85,84
2025-09-24_15-13-10,14,0.3,LSTM_4,41,4,43,0.9111111111111111,0.4880952380952381,0.6356589147286822,32.66260162601865,98,84
2025-09-24_15-13-10,14,0.3,LSTM_5,45,4,39,0.9183673469387755,0.5357142857142857,0.6766917293233082,23.157037037037583,63,84
2025-09-24_15-13-10,14,0.3,SVM_1,29,3,55,0.90625,0.34523809523809523,0.4999999999999999,40.73448275862091,66,84
2025-09-24_15-13-10,14,0.3,SVM_2,59,21,25,0.7375,0.7023809523809523,0.7195121951219512,36.11355932203357,169,84
2025-09-24_15-13-10,14,0.3,SVM_3,79,123,5,0.3910891089108911,0.9404761904761905,0.5524475524475524,31.680590717298514,305,84
2025-09-24_15-13-10,14,0.3,SVM_4,62,22,22,0.7380952380952381,0.7380952380952381,0.7380952380952381,35.262903225805225,169,84
2025-09-24_15-13-10,14,0.3,SVM_5,68,36,16,0.6538461538461539,0.8095238095238095,0.7234042553191489,33.82941176470759,218,84
2025-09-24_15-13-10,14,0.3,XGBOOST_1,58,11,26,0.8405797101449275,0.6904761904761905,0.7581699346405228,26.810344827586416,85,84
2025-09-24_15-13-10,14,0.3,XGBOOST_2,78,49,6,0.6141732283464567,0.9285714285714286,0.7393364928909952,21.968376068374468,153,84
2025-09-24_15-13-10,14,0.3,XGBOOST_3,70,26,14,0.7291666666666666,0.8333333333333334,0.7777777777777777,22.169047619046605,123,84
2025-09-24_15-13-10,14,0.3,XGBOOST_4,78,50,6,0.609375,0.9285714285714286,0.7358490566037736,21.843589743589025,156,84
2025-09-24_15-13-10,14,0.3,XGBOOST_5,73,32,11,0.6952380952380952,0.8690476190476191,0.7724867724867724,22.62100456620733,131,84
2025-09-24_16-29-07,5,0.3,CNN1D_1,26,169,14,0.13333333333333333,0.65,0.22127659574468087,20.921794871801737,222,40
2025-09-24_16-29-07,5,0.3,CNN1D_2,11,1,29,0.9166666666666666,0.275,0.4230769230769231,17.057575757577876,12,40
2025-09-24_16-29-07,5,0.3,CNN1D_3,22,30,18,0.4230769230769231,0.55,0.47826086956521735,11.710606060590584,54,40
2025-09-24_16-29-07,5,0.3,CNN1D_4,15,22,25,0.40540540540540543,0.375,0.3896103896103896,16.411111111112145,38,40
2025-09-24_16-29-07,5,0.3,CNN1D_5,30,817,10,0.03541912632821724,0.75,0.06764374295377679,27.307777777774866,934,40
2025-09-24_16-29-07,5,0.3,CNN2D_1,19,50,21,0.2753623188405797,0.475,0.3486238532110092,8.26842105263934,71,40
2025-09-24_16-29-07,5,0.3,CNN2D_2,24,372,16,0.06060606060606061,0.6,0.11009174311926605,13.416666666667112,422,40
2025-09-24_16-29-07,5,0.3,CNN2D_3,6,27,34,0.18181818181818182,0.15,0.16438356164383564,16.522222222226105,34,40
2025-09-24_16-29-07,5,0.3,CNN2D_4,7,5,33,0.5833333333333334,0.175,0.2692307692307692,30.052380952372364,12,40
2025-09-24_16-29-07,5,0.3,CNN2D_5,8,21,32,0.27586206896551724,0.2,0.2318840579710145,18.424999999984237,29,40
2025-09-24_16-29-07,5,0.3,LSTM_1,8,2,32,0.8,0.2,0.32000000000000006,32.558333333325066,12,40
2025-09-24_16-29-07,5,0.3,LSTM_2,14,62,26,0.18421052631578946,0.35,0.24137931034482757,24.0595238095342,98,40
2025-09-24_16-29-07,5,0.3,LSTM_3,18,32,22,0.36,0.45,0.39999999999999997,24.912962962964897,70,40
2025-09-24_16-29-07,5,0.3,LSTM_4,24,41,16,0.36923076923076925,0.6,0.4571428571428572,28.345833333336078,105,40
2025-09-24_16-29-07,5,0.3,LSTM_5,24,8,16,0.75,0.6,0.6666666666666665,16.030555555553132,37,40
2025-09-24_16-29-07,5,0.3,SVM_1,24,162,16,0.12903225806451613,0.6,0.21238938053097342,11.156944444445458,314,40
2025-09-24_16-29-07,5,0.3,SVM_2,18,63,22,0.2222222222222222,0.45,0.29752066115702475,16.04074074073104,133,40
2025-09-24_16-29-07,5,0.3,SVM_3,17,209,23,0.0752212389380531,0.425,0.12781954887218044,18.427450980395633,285,40
2025-09-24_16-29-07,5,0.3,SVM_4,20,58,20,0.2564102564102564,0.5,0.3389830508474576,17.22166666666171,135,40
2025-09-24_16-29-07,5,0.3,SVM_5,19,58,21,0.24675324675324675,0.475,0.3247863247863248,16.721052631568636,133,40
2025-09-24_16-29-07,5,0.3,XGBOOST_1,31,50,9,0.38271604938271603,0.775,0.512396694214876,17.113978494627975,86,40
2025-09-24_16-29-07,5,0.3,XGBOOST_2,32,300,8,0.0963855421686747,0.8,0.17204301075268819,5.92812500000079,374,40
2025-09-24_16-29-07,5,0.3,XGBOOST_3,32,160,8,0.16666666666666666,0.8,0.27586206896551724,9.510416666664668,211,40
2025-09-24_16-29-07,5,0.3,XGBOOST_4,33,321,7,0.09322033898305085,0.825,0.16751269035532995,6.551515151515917,395,40
2025-09-24_16-29-07,5,0.3,XGBOOST_5,33,171,7,0.16176470588235295,0.825,0.27049180327868855,7.451515151515388,226,40
2025-09-24_17-38-17,13,0.3,CNN1D_1,9,17,6,0.34615384615384615,0.6,0.43902439024390244,30.714814814790973,27,15
2025-09-24_17-38-17,13,0.3,CNN1D_2,4,6,11,0.4,0.26666666666666666,0.32,40.40000000004761,9,15
2025-09-24_17-38-17,13,0.3,CNN1D_3,5,14,10,0.2631578947368421,0.3333333333333333,0.29411764705882354,33.56000000003341,19,15
2025-09-24_17-38-17,13,0.3,CNN1D_4,1,5,14,0.16666666666666666,0.06666666666666667,0.09523809523809522,3.766666666666424,6,15
2025-09-24_17-38-17,13,0.3,CNN1D_5,6,15,9,0.2857142857142857,0.4,0.3333333333333333,19.522222222207954,22,15
2025-09-24_17-38-17,13,0.3,CNN2D_1,4,2,11,0.6666666666666666,0.26666666666666666,0.3809523809523809,17.983333333332666,6,15
2025-09-24_17-38-17,13,0.3,CNN2D_2,3,34,12,0.08108108108108109,0.2,0.11538461538461539,1.477777777795988,38,15
2025-09-24_17-38-17,13,0.3,CNN2D_3,0,5,15,0.0,0.0,0.0,,5,15
2025-09-24_17-38-17,13,0.3,CNN2D_4,1,4,14,0.2,0.06666666666666667,0.1,35.76666666666688,5,15
2025-09-24_17-38-17,13,0.3,CNN2D_5,2,2,13,0.5,0.13333333333333333,0.2105263157894737,32.33333333331393,3,15
2025-09-24_17-38-17,13,0.3,LSTM_1,3,1,12,0.75,0.2,0.31578947368421056,42.833333333330756,5,15
2025-09-24_17-38-17,13,0.3,LSTM_2,5,9,10,0.35714285714285715,0.3333333333333333,0.3448275862068965,28.966666666649598,17,15
2025-09-24_17-38-17,13,0.3,LSTM_3,5,6,10,0.45454545454545453,0.3333333333333333,0.3846153846153846,22.246666666655347,20,15
2025-09-24_17-38-17,13,0.3,LSTM_4,4,16,11,0.2,0.26666666666666666,0.2285714285714286,35.075000000012665,25,15
2025-09-24_17-38-17,13,0.3,LSTM_5,5,4,10,0.5555555555555556,0.3333333333333333,0.4166666666666667,36.60000000003447,8,15
2025-09-24_17-38-17,13,0.3,SVM_1,5,4,10,0.5555555555555556,0.3333333333333333,0.4166666666666667,29.88000000001939,13,15
2025-09-24_17-38-17,13,0.3,SVM_2,5,20,10,0.2,0.3333333333333333,0.25,24.76000000002632,37,15
2025-09-24_17-38-17,13,0.3,SVM_3,6,114,9,0.05,0.4,0.0888888888888889,24.533333333357177,165,15
2025-09-24_17-38-17,13,0.3,SVM_4,5,25,10,0.16666666666666666,0.3333333333333333,0.2222222222222222,24.600000000026377,45,15
2025-09-24_17-38-17,13,0.3,SVM_5,6,29,9,0.17142857142857143,0.4,0.24000000000000002,24.400000000019038,49,15
2025-09-24_17-38-17,13,0.3,XGBOOST_1,9,21,6,0.3,0.6,0.4,33.40740740738465,32,15
2025-09-24_17-38-17,13,0.3,XGBOOST_2,14,131,1,0.09655172413793103,0.9333333333333333,0.175,19.52380952380083,161,15
2025-09-24_17-38-17,13,0.3,XGBOOST_3,12,62,3,0.16216216216216217,0.8,0.2696629213483146,23.11111111109854,83,15
2025-09-24_17-38-17,13,0.3,XGBOOST_4,15,138,0,0.09803921568627451,1.0,0.17857142857142855,19.47777777776449,172,15
2025-09-24_17-38-17,13,0.3,XGBOOST_5,14,67,1,0.1728395061728395,0.9333333333333333,0.29166666666666663,29.69285714282364,90,15
2025-09-25_11-21-53,21,0.3,CNN1D_1,88,62,114,0.5866666666666667,0.43564356435643564,0.5,21.043181818176684,163,202
2025-09-25_11-21-53,21,0.3,CNN1D_2,45,4,157,0.9183673469387755,0.22277227722772278,0.35856573705179284,16.20888888887906,46,202
2025-09-25_11-21-53,21,0.3,CNN1D_3,102,60,100,0.6296296296296297,0.504950495049505,0.5604395604395604,13.156862745091441,165,202
2025-09-25_11-21-53,21,0.3,CNN1D_4,68,47,134,0.591304347826087,0.33663366336633666,0.4290220820189275,23.39509803920828,116,202
2025-09-25_11-21-53,21,0.3,CNN1D_5,82,95,120,0.4632768361581921,0.40594059405940597,0.43271767810026385,13.663414634140326,182,202
2025-09-25_11-21-53,21,0.3,CNN2D_1,98,97,104,0.5025641025641026,0.48514851485148514,0.49370277078085645,15.89931972788672,201,202
2025-09-25_11-21-53,21,0.3,CNN2D_2,109,260,93,0.2953929539295393,0.5396039603960396,0.38178633975481613,21.020183486240843,399,202
2025-09-25_11-21-53,21,0.3,CNN2D_3,53,92,149,0.36551724137931035,0.2623762376237624,0.30547550432276654,17.762893081754505,149,202
2025-09-25_11-21-53,21,0.3,CNN2D_4,96,109,106,0.4682926829268293,0.4752475247524752,0.47174447174447176,17.103472222218745,216,202
2025-09-25_11-21-53,21,0.3,CNN2D_5,100,195,102,0.3389830508474576,0.49504950495049505,0.40241448692152915,14.772333333328389,309,202
2025-09-25_11-21-53,21,0.3,LSTM_1,38,1,164,0.9743589743589743,0.18811881188118812,0.3153526970954357,35.02543859648856,63,202
2025-09-25_11-21-53,21,0.3,LSTM_2,44,12,158,0.7857142857142857,0.21782178217821782,0.34108527131782945,30.207575757571746,79,202
2025-09-25_11-21-53,21,0.3,LSTM_3,66,37,136,0.6407766990291263,0.32673267326732675,0.4327868852459017,28.11666666666486,167,202
2025-09-25_11-21-53,21,0.3,LSTM_4,77,35,125,0.6875,0.3811881188118812,0.49044585987261147,28.529870129861948,179,202
2025-09-25_11-21-53,21,0.3,LSTM_5,75,23,127,0.7653061224489796,0.3712871287128713,0.5,18.092888888883074,103,202
2025-09-25_11-21-53,21,0.3,SVM_1,5,4,197,0.5555555555555556,0.024752475247524754,0.04739336492890995,45.30000000001164,16,202
2025-09-25_11-21-53,21,0.3,SVM_2,30,33,172,0.47619047619047616,0.1485148514851485,0.22641509433962265,40.286666666659826,102,202
2025-09-25_11-21-53,21,0.3,SVM_3,68,99,134,0.40718562874251496,0.33663366336633666,0.36856368563685643,45.30784313725738,267,202
2025-09-25_11-21-53,21,0.3,SVM_4,35,38,167,0.4794520547945205,0.17326732673267325,0.2545454545454545,41.86190476189929,120,202
2025-09-25_11-21-53,21,0.3,SVM_5,36,46,166,0.43902439024390244,0.1782178217821782,0.2535211267605634,40.195370370365104,136,202
2025-09-25_11-21-53,21,0.3,XGBOOST_1,114,61,88,0.6514285714285715,0.5643564356435643,0.6047745358090185,24.635964912272627,183,202
2025-09-25_11-21-53,21,0.3,XGBOOST_2,169,331,33,0.338,0.8366336633663366,0.48148148148148157,19.985601577905797,609,202
2025-09-25_11-21-53,21,0.3,XGBOOST_3,151,202,51,0.42776203966005666,0.7475247524752475,0.5441441441441441,22.385651214124664,430,202
2025-09-25_11-21-53,21,0.3,XGBOOST_4,166,330,36,0.3346774193548387,0.8217821782178217,0.4756446991404012,21.693775100397055,604,202
2025-09-25_11-21-53,21,0.3,XGBOOST_5,153,197,49,0.43714285714285717,0.7574257425742574,0.5543478260869567,22.510021786487354,412,202
2025-09-25_12-52-22,25,0.3,CNN1D_1,11,148,37,0.06918238993710692,0.22916666666666666,0.10628019323671496,37.97575757576132,189,48
2025-09-25_12-52-22,25,0.3,CNN1D_2,0,3,48,0.0,0.0,0.0,,3,48
2025-09-25_12-52-22,25,0.3,CNN1D_3,1,11,47,0.08333333333333333,0.020833333333333332,0.03333333333333333,1.0333333333255723,12,48
2025-09-25_12-52-22,25,0.3,CNN1D_4,0,9,48,0.0,0.0,0.0,,9,48
2025-09-25_12-52-22,25,0.3,CNN1D_5,11,105,37,0.09482758620689655,0.22916666666666666,0.13414634146341464,62.827272727275904,118,48
2025-09-25_12-52-22,25,0.3,CNN2D_1,0,5,48,0.0,0.0,0.0,,5,48
2025-09-25_12-52-22,25,0.3,CNN2D_2,3,64,45,0.04477611940298507,0.0625,0.052173913043478265,59.26666666665915,71,48
2025-09-25_12-52-22,25,0.3,CNN2D_3,0,1,48,0.0,0.0,0.0,,1,48
2025-09-25_12-52-22,25,0.3,CNN2D_4,1,12,47,0.07692307692307693,0.020833333333333332,0.03278688524590164,67.3666666666686,15,48
2025-09-25_12-52-22,25,0.3,CNN2D_5,0,5,48,0.0,0.0,0.0,,5,48
2025-09-25_12-52-22,25,0.3,LSTM_1,0,5,48,0.0,0.0,0.0,,9,48
2025-09-25_12-52-22,25,0.3,LSTM_2,1,49,47,0.02,0.020833333333333332,0.02040816326530612,-18.5,119,48
2025-09-25_12-52-22,25,0.3,LSTM_3,1,29,47,0.03333333333333333,0.020833333333333332,0.025641025641025637,-16.099999999976717,65,48
2025-09-25_12-52-22,25,0.3,LSTM_4,1,43,47,0.022727272727272728,0.020833333333333332,0.021739130434782608,-12.899999999965075,96,48
2025-09-25_12-52-22,25,0.3,LSTM_5,1,12,47,0.07692307692307693,0.020833333333333332,0.03278688524590164,69.3666666666686,13,48
2025-09-25_12-52-22,25,0.3,SVM_1,0,2,48,0.0,0.0,0.0,,5,48
2025-09-25_12-52-22,25,0.3,SVM_2,0,10,48,0.0,0.0,0.0,,15,48
2025-09-25_12-52-22,25,0.3,SVM_3,7,118,41,0.056,0.14583333333333334,0.08092485549132948,66.77142857143346,185,48
2025-09-25_12-52-22,25,0.3,SVM_4,0,11,48,0.0,0.0,0.0,,23,48
2025-09-25_12-52-22,25,0.3,SVM_5,0,16,48,0.0,0.0,0.0,,32,48
2025-09-25_12-52-22,25,0.3,XGBOOST_1,3,71,45,0.04054054054054054,0.0625,0.04918032786885246,40.644444444465385,79,48
2025-09-25_12-52-22,25,0.3,XGBOOST_2,16,267,32,0.05653710247349823,0.3333333333333333,0.09667673716012085,42.51250000000209,338,48
2025-09-25_12-52-22,25,0.3,XGBOOST_3,10,171,38,0.055248618784530384,0.20833333333333334,0.08733624454148471,46.54999999999745,204,48
2025-09-25_12-52-22,25,0.3,XGBOOST_4,16,259,32,0.05818181818181818,0.3333333333333333,0.09907120743034056,42.97916666666333,331,48
2025-09-25_12-52-22,25,0.3,XGBOOST_5,13,183,35,0.0663265306122449,0.2708333333333333,0.10655737704918032,46.83589743589675,223,48
2025-09-25_16-41-14,21,0.3,CNN1D_1,45,18,99,0.7142857142857143,0.3125,0.43478260869565216,28.16148148147493,76,144
2025-09-25_16-41-14,21,0.3,CNN1D_2,35,2,109,0.9459459459459459,0.24305555555555555,0.3867403314917127,20.184761904755476,37,144
2025-09-25_16-41-14,21,0.3,CNN1D_3,69,17,75,0.8023255813953488,0.4791666666666667,0.6000000000000001,16.78985507246187,87,144
2025-09-25_16-41-14,21,0.3,CNN1D_4,54,15,90,0.782608695652174,0.375,0.5070422535211269,17.843827160489496,71,144
2025-09-25_16-41-14,21,0.3,CNN1D_5,63,20,81,0.7590361445783133,0.4375,0.5550660792951542,19.852380952373977,86,144
2025-09-25_16-41-14,21,0.3,CNN2D_1,84,33,60,0.717948717948718,0.5833333333333334,0.6436781609195402,14.723412698404683,117,144
2025-09-25_16-41-14,21,0.3,CNN2D_2,84,84,60,0.5,0.5833333333333334,0.5384615384615384,19.35912698412531,171,144
2025-09-25_16-41-14,21,0.3,CNN2D_3,18,7,126,0.72,0.125,0.21301775147928995,25.44259259257847,24,144
